Cl.Ord.ID,Instrument,Side,Quantity,Price
aa76851,Rose,2,230,931
aa76852,Rose,1,610,897
aa76853,Rose,2,120,260
aa76854,Rose,1,320,482
aa76855,Rose,2,230,985
aa76856,Rose,1,30,700
aa76857,Rose,2,400,568
aa76858,Rose,1,730,344
aa76859,Rose,1,580,205
aa76860,Rose,1,420,804
aa76861,Rose,2,350,439
aa76862,Rose,2,810,747
aa76863,Rose,2,380,66
aa76864,Rose,1,440,29
aa76865,Rose,2,770,573
aa76866,Rose,1,410,696
aa76867,Rose,1,780,739
aa76868,Rose,2,690,57
aa76869,Rose,1,660,380
aa76870,Rose,2,960,474
aa76871,Rose,2,260,367
aa76872,Rose,2,200,2
aa76873,Rose,1,210,888
aa76874,Rose,2,820,650
aa76875,Rose,2,840,687
aa76876,Rose,2,20,610
aa76877,Rose,2,140,30
aa76878,Rose,1,280,49
aa76879,Rose,1,560,44
aa76880,Rose,2,530,566
aa76881,Rose,2,970,116
aa76882,Rose,1,730,275
aa76883,Rose,1,930,872
aa76884,Rose,1,430,18
aa76885,Rose,1,670,14
aa76886,Rose,2,630,677
aa76887,Rose,1,230,188
aa76888,Rose,1,290,957
aa76889,Rose,2,370,202
aa76890,Rose,2,450,6
aa76891,Rose,2,10,538
aa76892,Rose,1,270,821
aa76893,Rose,2,100,495
aa76894,Rose,1,880,475
aa76895,Rose,2,290,354
aa76896,Rose,1,970,877
aa76897,Rose,1,590,491
aa76898,Rose,2,750,819
aa76899,Rose,2,530,98
aa76900,Rose,1,560,209
aa76901,Rose,2,740,289
aa76902,Rose,1,190,279
aa76903,Rose,1,480,725
aa76904,Rose,2,460,796
aa76905,Rose,1,380,223
aa76906,Rose,1,880,678
aa76907,Rose,2,710,861
aa76908,Rose,2,830,718
aa76909,Rose,2,450,262
aa76910,Rose,1,980,420
aa76911,Rose,2,300,212
aa76912,Rose,1,370,279
aa76913,Rose,1,890,24
aa76914,Rose,1,620,887
aa76915,Rose,1,160,251
aa76916,Rose,1,80,386
aa76917,Rose,1,930,216
aa76918,Rose,2,780,66
aa76919,Rose,2,470,359
aa76920,Rose,1,490,774
aa76921,Rose,2,310,103
aa76922,Rose,1,740,166
aa76923,Rose,2,240,709
aa76924,Rose,1,970,139
aa76925,Rose,2,490,489
aa76926,Rose,2,130,190
aa76927,Rose,2,730,477
aa76928,Rose,2,950,290
aa76929,Rose,1,60,67
aa76930,Rose,2,200,809
aa76931,Rose,2,290,588
aa76932,Rose,1,900,652
aa76933,Rose,2,950,343
aa76934,Rose,1,290,237
aa76935,Rose,2,870,382
aa76936,Rose,2,530,8
aa76937,Rose,1,810,473
aa76938,Rose,2,930,282
aa76939,Rose,2,820,201
aa76940,Rose,1,460,929
aa76941,Rose,2,120,331
aa76942,Rose,2,400,551
aa76943,Rose,1,540,649
aa76944,Rose,1,720,853
aa76945,Rose,1,140,12
aa76946,Rose,2,350,988
aa76947,Rose,2,290,455
aa76948,Rose,1,980,710
aa76949,Rose,2,90,217
aa76950,Rose,2,100,443
aa76951,Rose,2,810,642
aa76952,Rose,2,510,693
aa76953,Rose,2,270,66
aa76954,Rose,1,550,797
aa76955,Rose,2,10,18
aa76956,Rose,2,450,38
aa76957,Rose,1,680,86
aa76958,Rose,2,70,508
aa76959,Rose,2,590,27
aa76960,Rose,1,470,925
aa76961,Rose,2,460,839
aa76962,Rose,2,920,204
aa76963,Rose,1,920,845
aa76964,Rose,1,330,710
aa76965,Rose,1,830,557
aa76966,Rose,1,180,79
aa76967,Rose,2,420,586
aa76968,Rose,2,710,559
aa76969,Rose,1,250,872
aa76970,Rose,1,570,841
aa76971,Rose,1,180,898
aa76972,Rose,1,600,606
aa76973,Rose,2,40,462
aa76974,Rose,1,640,707
aa76975,Rose,1,170,992
aa76976,Rose,2,140,505
aa76977,Rose,1,860,784
aa76978,Rose,1,720,30
aa76979,Rose,2,780,139
aa76980,Rose,2,320,908
aa76981,Rose,2,300,52
aa76982,Rose,2,420,717
aa76983,Rose,2,630,5
aa76984,Rose,1,470,98
aa76985,Rose,2,180,491
aa76986,Rose,2,360,13
aa76987,Rose,1,100,770
aa76988,Rose,2,600,63
aa76989,Rose,1,120,874
aa76990,Rose,1,410,56
aa76991,Rose,2,550,85
aa76992,Rose,1,990,825
aa76993,Rose,1,490,237
aa76994,Rose,2,670,590
aa76995,Rose,2,880,634
aa76996,Rose,2,950,396
aa76997,Rose,1,660,611
aa76998,Rose,1,910,932
aa76999,Rose,1,800,895
aa77000,Rose,1,790,751
aa77001,Rose,2,400,172
aa77002,Rose,1,740,424
aa77003,Rose,2,10,837
aa77004,Rose,2,820,373
aa77005,Rose,1,370,136
aa77006,Rose,1,120,663
aa77007,Rose,2,750,724
aa77008,Rose,2,520,692
aa77009,Rose,1,480,116
aa77010,Rose,1,1000,660
aa77011,Rose,1,470,832
aa77012,Rose,1,790,976
aa77013,Rose,2,360,622
aa77014,Rose,2,400,831
aa77015,Rose,1,520,180
aa77016,Rose,1,670,364
aa77017,Rose,2,690,358
aa77018,Rose,1,10,252
aa77019,Rose,1,390,580
aa77020,Rose,2,80,261
aa77021,Rose,2,230,158
aa77022,Rose,2,170,914
aa77023,Rose,2,880,353
aa77024,Rose,2,220,479
aa77025,Rose,2,820,736
aa77026,Rose,1,90,985
aa77027,Rose,1,250,119
aa77028,Rose,2,420,87
aa77029,Rose,2,920,179
aa77030,Rose,1,100,525
aa77031,Rose,2,570,577
aa77032,Rose,2,850,263
aa77033,Rose,2,50,416
aa77034,Rose,2,220,458
aa77035,Rose,2,390,92
aa77036,Rose,2,510,977
aa77037,Rose,1,50,384
aa77038,Rose,2,80,230
aa77039,Rose,2,750,108
aa77040,Rose,2,20,624
aa77041,Rose,1,970,559
aa77042,Rose,1,750,520
aa77043,Rose,2,660,949
aa77044,Rose,1,30,351
aa77045,Rose,2,610,358
aa77046,Rose,1,230,862
aa77047,Rose,1,700,392
aa77048,Rose,2,420,674
aa77049,Rose,1,320,2
aa77050,Rose,2,410,442
aa77051,Rose,1,850,145
aa77052,Rose,1,760,893
aa77053,Rose,2,780,664
aa77054,Rose,2,440,734
aa77055,Rose,2,420,679
aa77056,Rose,1,430,109
aa77057,Rose,2,160,701
aa77058,Rose,2,150,353
aa77059,Rose,1,100,901
aa77060,Rose,2,830,450
aa77061,Rose,2,300,598
aa77062,Rose,2,870,348
aa77063,Rose,2,270,223
aa77064,Rose,1,780,893
aa77065,Rose,1,930,804
aa77066,Rose,1,600,277
aa77067,Rose,1,200,547
aa77068,Rose,2,310,689
aa77069,Rose,1,860,602
aa77070,Rose,1,960,830
aa77071,Rose,2,990,303
aa77072,Rose,1,440,663
aa77073,Rose,1,720,854
aa77074,Rose,2,200,794
aa77075,Rose,1,450,14
aa77076,Rose,2,490,832
aa77077,Rose,2,720,390
aa77078,Rose,1,310,509
aa77079,Rose,2,900,903
aa77080,Rose,1,300,865
aa77081,Rose,2,530,296
aa77082,Rose,1,960,305
aa77083,Rose,1,10,491
aa77084,Rose,1,570,560
aa77085,Rose,1,940,58
aa77086,Rose,2,840,402
aa77087,Rose,2,170,769
aa77088,Rose,2,150,815
aa77089,Rose,2,640,972
aa77090,Rose,1,240,575
aa77091,Rose,2,280,831
aa77092,Rose,1,220,729
aa77093,Rose,1,810,576
aa77094,Rose,2,300,625
aa77095,Rose,2,780,384
aa77096,Rose,1,450,826
aa77097,Rose,1,400,15
aa77098,Rose,2,410,607
aa77099,Rose,2,710,912
aa77100,Rose,1,320,783
aa77101,Rose,1,110,505
aa77102,Rose,2,40,985
aa77103,Rose,2,470,208
aa77104,Rose,2,230,392
aa77105,Rose,2,650,339
aa77106,Rose,1,750,830
aa77107,Rose,2,530,267
aa77108,Rose,1,1000,459
aa77109,Rose,2,760,991
aa77110,Rose,2,340,286
aa77111,Rose,2,540,696
aa77112,Rose,1,550,714
aa77113,Rose,2,700,925
aa77114,Rose,1,130,667
aa77115,Rose,1,380,810
aa77116,Rose,1,820,5
aa77117,Rose,1,410,158
aa77118,Rose,2,470,885
aa77119,Rose,2,920,823
aa77120,Rose,2,610,91
aa77121,Rose,1,340,992
aa77122,Rose,1,480,1000
aa77123,Rose,2,930,859
aa77124,Rose,1,850,131
aa77125,Rose,1,310,125
aa77126,Rose,1,210,903
aa77127,Rose,2,390,283
aa77128,Rose,1,300,393
aa77129,Rose,2,540,573
aa77130,Rose,1,580,131
aa77131,Rose,2,400,28
aa77132,Rose,2,820,796
aa77133,Rose,1,230,823
aa77134,Rose,2,350,405
aa77135,Rose,2,660,771
aa77136,Rose,2,10,109
aa77137,Rose,2,660,367
aa77138,Rose,2,700,137
aa77139,Rose,2,230,978
aa77140,Rose,1,160,870
aa77141,Rose,2,590,551
aa77142,Rose,1,640,140
aa77143,Rose,1,650,261
aa77144,Rose,2,750,729
aa77145,Rose,2,400,718
aa77146,Rose,2,160,219
aa77147,Rose,2,80,496
aa77148,Rose,2,70,416
aa77149,Rose,2,50,808
aa77150,Rose,2,730,788
aa77151,Rose,2,930,207
aa77152,Rose,1,50,424
aa77153,Rose,2,620,126
aa77154,Rose,2,670,829
aa77155,Rose,1,880,200
aa77156,Rose,2,860,940
aa77157,Rose,2,470,107
aa77158,Rose,1,990,876
aa77159,Rose,2,410,69
aa77160,Rose,1,550,674
aa77161,Rose,2,300,459
aa77162,Rose,2,440,960
aa77163,Rose,2,580,724
aa77164,Rose,2,30,392
aa77165,Rose,2,600,413
aa77166,Rose,2,660,596
aa77167,Rose,2,380,897
aa77168,Rose,1,400,886
aa77169,Rose,2,590,183
aa77170,Rose,1,800,569
aa77171,Rose,1,850,137
aa77172,Rose,2,430,87
aa77173,Rose,1,330,684
aa77174,Rose,1,980,268
aa77175,Rose,1,790,742
aa77176,Rose,1,490,92
aa77177,Rose,1,880,32
aa77178,Rose,1,1000,780
aa77179,Rose,1,300,272
aa77180,Rose,2,510,664
aa77181,Rose,1,460,708
aa77182,Rose,1,280,245
aa77183,Rose,2,500,314
aa77184,Rose,2,910,388
aa77185,Rose,2,90,462
aa77186,Rose,1,710,794
aa77187,Rose,1,400,973
aa77188,Rose,2,320,515
aa77189,Rose,2,800,191
aa77190,Rose,2,740,387
aa77191,Rose,2,690,161
aa77192,Rose,2,50,841
aa77193,Rose,2,30,961
aa77194,Rose,2,870,13
aa77195,Rose,1,140,697
aa77196,Rose,1,610,580
aa77197,Rose,2,230,187
aa77198,Rose,1,790,795
aa77199,Rose,2,860,918
aa77200,Rose,2,890,231
aa77201,Rose,2,690,465
aa77202,Rose,2,320,105
aa77203,Rose,2,840,649
aa77204,Rose,2,500,146
aa77205,Rose,1,620,457
aa77206,Rose,2,100,585
aa77207,Rose,2,110,246
aa77208,Rose,2,370,154
aa77209,Rose,1,830,954
aa77210,Rose,2,1000,209
aa77211,Rose,2,400,656
aa77212,Rose,2,130,899
aa77213,Rose,1,720,744
aa77214,Rose,1,50,403
aa77215,Rose,1,740,737
aa77216,Rose,2,640,266
aa77217,Rose,2,980,303
aa77218,Rose,2,160,86
aa77219,Rose,2,500,164
aa77220,Rose,1,550,554
aa77221,Rose,1,570,382
aa77222,Rose,1,370,949
aa77223,Rose,2,410,272
aa77224,Rose,2,610,199
aa77225,Rose,2,380,611
aa77226,Rose,1,710,251
aa77227,Rose,2,300,671
aa77228,Rose,2,290,790
aa77229,Rose,1,450,265
aa77230,Rose,1,880,860
aa77231,Rose,2,880,560
aa77232,Rose,2,770,659
aa77233,Rose,2,200,49
aa77234,Rose,1,410,199
aa77235,Rose,1,20,130
aa77236,Rose,1,760,779
aa77237,Rose,2,940,384
aa77238,Rose,2,310,604
aa77239,Rose,1,860,803
aa77240,Rose,1,60,929
aa77241,Rose,2,700,286
aa77242,Rose,2,770,938
aa77243,Rose,2,260,253
aa77244,Rose,1,140,300
aa77245,Rose,2,630,4
aa77246,Rose,2,920,22
aa77247,Rose,2,470,772
aa77248,Rose,1,120,715
aa77249,Rose,2,800,700
aa77250,Rose,1,840,668
aa77251,Rose,1,800,650
aa77252,Rose,2,620,702
aa77253,Rose,2,790,874
aa77254,Rose,2,900,779
aa77255,Rose,2,170,404
aa77256,Rose,1,30,282
aa77257,Rose,2,140,403
aa77258,Rose,1,200,803
aa77259,Rose,2,370,58
aa77260,Rose,1,390,985
aa77261,Rose,1,530,650
aa77262,Rose,2,140,394
aa77263,Rose,1,270,724
aa77264,Rose,1,510,970
aa77265,Rose,1,820,755
aa77266,Rose,2,270,28
aa77267,Rose,1,500,241
aa77268,Rose,1,460,219
aa77269,Rose,1,60,122
aa77270,Rose,2,540,579
aa77271,Rose,2,40,517
aa77272,Rose,1,630,237
aa77273,Rose,1,300,186
aa77274,Rose,2,710,473
aa77275,Rose,2,90,257
aa77276,Rose,2,480,204
aa77277,Rose,2,180,762
aa77278,Rose,1,730,652
aa77279,Rose,1,560,331
aa77280,Rose,1,420,529
aa77281,Rose,1,790,281
aa77282,Rose,2,480,199
aa77283,Rose,1,540,493
aa77284,Rose,1,390,735
aa77285,Rose,2,100,233
aa77286,Rose,1,770,6
aa77287,Rose,1,420,610
aa77288,Rose,2,130,633
aa77289,Rose,1,950,678
aa77290,Rose,2,930,170
aa77291,Rose,1,30,391
aa77292,Rose,2,450,421
aa77293,Rose,1,520,975
aa77294,Rose,1,110,105
aa77295,Rose,1,580,305
aa77296,Rose,2,190,438
aa77297,Rose,1,640,203
aa77298,Rose,1,160,565
aa77299,Rose,2,120,850
aa77300,Rose,1,730,461
aa77301,Rose,2,800,577
aa77302,Rose,2,610,301
aa77303,Rose,1,490,612
aa77304,Rose,2,250,4
aa77305,Rose,2,730,198
aa77306,Rose,1,830,703
aa77307,Rose,2,230,739
aa77308,Rose,1,900,865
aa77309,Rose,1,820,762
aa77310,Rose,1,130,689
aa77311,Rose,2,810,443
aa77312,Rose,1,940,444
aa77313,Rose,2,560,73
aa77314,Rose,1,920,449
aa77315,Rose,1,30,857
aa77316,Rose,1,860,108
aa77317,Rose,1,670,641
aa77318,Rose,2,940,612
aa77319,Rose,1,40,823
aa77320,Rose,1,140,409
aa77321,Rose,1,980,670
aa77322,Rose,1,70,477
aa77323,Rose,1,400,756
aa77324,Rose,1,550,716
aa77325,Rose,1,990,408
aa77326,Rose,2,980,808
aa77327,Rose,2,300,929
aa77328,Rose,2,720,548
aa77329,Rose,1,150,570
aa77330,Rose,1,720,974
aa77331,Rose,2,910,842
aa77332,Rose,2,570,595
aa77333,Rose,1,520,850
aa77334,Rose,1,10,328
aa77335,Rose,2,720,109
aa77336,Rose,2,710,833
aa77337,Rose,2,690,591
aa77338,Rose,1,130,300
aa77339,Rose,1,620,577
aa77340,Rose,1,380,288
aa77341,Rose,1,990,796
aa77342,Rose,1,780,192
aa77343,Rose,2,760,209
aa77344,Rose,1,220,964
aa77345,Rose,1,490,438
aa77346,Rose,2,230,213
aa77347,Rose,2,280,265
aa77348,Rose,1,830,45
aa77349,Rose,2,870,322
aa77350,Rose,2,1000,847
aa77351,Rose,1,160,686
aa77352,Rose,1,110,980
aa77353,Rose,2,680,284
aa77354,Rose,1,800,825
aa77355,Rose,1,820,162
aa77356,Rose,2,760,477
aa77357,Rose,2,840,566
aa77358,Rose,2,720,518
aa77359,Rose,1,290,315
aa77360,Rose,1,300,635
aa77361,Rose,2,70,142
aa77362,Rose,1,770,917
aa77363,Rose,1,980,946
aa77364,Rose,1,120,752
aa77365,Rose,2,450,877
aa77366,Rose,1,370,488
aa77367,Rose,1,970,461
aa77368,Rose,1,710,897
aa77369,Rose,1,310,18
aa77370,Rose,2,260,632
aa77371,Rose,2,250,974
aa77372,Rose,2,690,924
aa77373,Rose,2,890,320
aa77374,Rose,2,160,749
aa77375,Rose,1,440,337
aa77376,Rose,1,560,218
aa77377,Rose,1,260,607
aa77378,Rose,2,750,726
aa77379,Rose,1,150,945
aa77380,Rose,2,520,676
aa77381,Rose,2,620,352
aa77382,Rose,2,190,467
aa77383,Rose,1,960,768
aa77384,Rose,1,220,590
aa77385,Rose,2,260,453
aa77386,Rose,2,910,988
aa77387,Rose,1,480,169
aa77388,Rose,2,150,455
aa77389,Rose,2,960,833
aa77390,Rose,1,160,33
aa77391,Rose,2,80,677
aa77392,Rose,1,580,341
aa77393,Rose,2,310,904
aa77394,Rose,1,350,643
aa77395,Rose,1,480,822
aa77396,Rose,1,870,473
aa77397,Rose,1,800,942
aa77398,Rose,1,200,729
aa77399,Rose,1,840,864
aa77400,Rose,1,250,38
aa77401,Rose,2,450,310
aa77402,Rose,1,820,881
aa77403,Rose,2,700,780
aa77404,Rose,2,540,823
aa77405,Rose,1,960,838
aa77406,Rose,2,620,331
aa77407,Rose,1,560,468
aa77408,Rose,1,570,995
aa77409,Rose,2,260,841
aa77410,Rose,1,100,659
aa77411,Rose,2,840,870
aa77412,Rose,1,660,821
aa77413,Rose,2,420,374
aa77414,Rose,2,490,388
aa77415,Rose,1,900,360
aa77416,Rose,2,310,852
aa77417,Rose,2,620,5
aa77418,Rose,2,920,626
aa77419,Rose,1,220,557
aa77420,Rose,1,660,61
aa77421,Rose,2,860,496
aa77422,Rose,1,540,484
aa77423,Rose,2,290,577
aa77424,Rose,1,890,154
aa77425,Rose,1,250,72
aa77426,Rose,1,760,115
aa77427,Rose,1,630,368
aa77428,Rose,1,210,851
aa77429,Rose,1,730,225
aa77430,Rose,2,950,863
aa77431,Rose,2,390,415
aa77432,Rose,1,100,734
aa77433,Rose,1,870,452
aa77434,Rose,1,970,452
aa77435,Rose,1,620,381
aa77436,Rose,2,360,735
aa77437,Rose,1,710,132
aa77438,Rose,2,370,323
aa77439,Rose,1,640,211
aa77440,Rose,2,830,794
aa77441,Rose,1,30,757
aa77442,Rose,2,640,574
aa77443,Rose,1,860,789
aa77444,Rose,2,250,186
aa77445,Rose,2,610,168
aa77446,Rose,1,510,93
aa77447,Rose,2,300,191
aa77448,Rose,1,660,425
aa77449,Rose,2,550,314
aa77450,Rose,1,810,807
aa77451,Rose,2,870,44
aa77452,Rose,2,550,165
aa77453,Rose,2,160,598
aa77454,Rose,2,300,804
aa77455,Rose,2,90,238
aa77456,Rose,2,150,303
aa77457,Rose,2,350,740
aa77458,Rose,2,870,58
aa77459,Rose,1,280,914
aa77460,Rose,2,700,527
aa77461,Rose,2,270,148
aa77462,Rose,2,30,644
aa77463,Rose,1,980,121
aa77464,Rose,1,550,878
aa77465,Rose,1,950,303
aa77466,Rose,1,1000,278
aa77467,Rose,2,410,183
aa77468,Rose,2,660,945
aa77469,Rose,1,350,992
aa77470,Rose,1,410,722
aa77471,Rose,2,550,976
aa77472,Rose,2,110,963
aa77473,Rose,1,960,192
aa77474,Rose,2,260,475
aa77475,Rose,2,340,106
aa77476,Rose,1,30,410
aa77477,Rose,2,540,864
aa77478,Rose,1,400,1000
aa77479,Rose,2,320,889
aa77480,Rose,1,820,944
aa77481,Rose,1,220,706
aa77482,Rose,1,700,35
aa77483,Rose,1,610,642
aa77484,Rose,2,20,697
aa77485,Rose,1,640,449
aa77486,Rose,1,270,834
aa77487,Rose,2,210,32
aa77488,Rose,1,990,297
aa77489,Rose,2,940,630
aa77490,Rose,1,320,541
aa77491,Rose,1,480,920
aa77492,Rose,1,700,989
aa77493,Rose,1,660,660
aa77494,Rose,2,450,863
aa77495,Rose,2,570,247
aa77496,Rose,2,240,839
aa77497,Rose,2,770,623
aa77498,Rose,2,640,80
aa77499,Rose,1,930,247
aa77500,Rose,1,740,5
aa77501,Rose,2,900,578
aa77502,Rose,1,720,530
aa77503,Rose,2,270,806
aa77504,Rose,1,400,587
aa77505,Rose,1,890,996
aa77506,Rose,2,150,685
aa77507,Rose,2,270,681
aa77508,Rose,2,560,27
aa77509,Rose,2,880,867
aa77510,Rose,2,370,350
aa77511,Rose,1,490,744
aa77512,Rose,1,320,852
aa77513,Rose,2,780,824
aa77514,Rose,1,420,157
aa77515,Rose,2,420,608
aa77516,Rose,1,500,728
aa77517,Rose,1,500,142
aa77518,Rose,1,10,614
aa77519,Rose,2,770,970
aa77520,Rose,2,40,83
aa77521,Rose,1,350,270
aa77522,Rose,2,10,979
aa77523,Rose,1,690,703
aa77524,Rose,1,610,146
aa77525,Rose,2,730,886
aa77526,Rose,2,560,457
aa77527,Rose,2,550,887
aa77528,Rose,2,940,592
aa77529,Rose,2,160,876
aa77530,Rose,1,90,967
aa77531,Rose,2,890,390
aa77532,Rose,1,950,221
aa77533,Rose,2,650,138
aa77534,Rose,1,220,515
aa77535,Rose,2,370,659
aa77536,Rose,2,730,751
aa77537,Rose,1,40,248
aa77538,Rose,1,610,804
aa77539,Rose,1,630,715
aa77540,Rose,2,840,265
aa77541,Rose,1,990,204
aa77542,Rose,1,130,963
aa77543,Rose,1,960,395
aa77544,Rose,2,150,954
aa77545,Rose,1,260,909
aa77546,Rose,2,530,297
aa77547,Rose,2,710,738
aa77548,Rose,1,760,732
aa77549,Rose,2,680,668
aa77550,Rose,1,670,547
aa77551,Rose,1,930,759
aa77552,Rose,1,840,756
aa77553,Rose,1,790,34
aa77554,Rose,2,590,23
aa77555,Rose,2,300,252
aa77556,Rose,1,280,441
aa77557,Rose,2,740,127
aa77558,Rose,2,70,313
aa77559,Rose,1,330,188
aa77560,Rose,2,160,306
aa77561,Rose,2,630,540
aa77562,Rose,1,360,462
aa77563,Rose,2,730,976
aa77564,Rose,1,150,410
aa77565,Rose,2,630,708
aa77566,Rose,2,150,876
aa77567,Rose,1,460,294
aa77568,Rose,1,320,21
aa77569,Rose,2,230,405
aa77570,Rose,2,130,672
aa77571,Rose,2,300,36
aa77572,Rose,1,250,578
aa77573,Rose,2,520,777
aa77574,Rose,2,160,17
aa77575,Rose,2,380,644
aa77576,Rose,1,620,917
aa77577,Rose,1,330,481
aa77578,Rose,1,580,884
aa77579,Rose,1,450,655
aa77580,Rose,2,130,838
aa77581,Rose,1,460,723
aa77582,Rose,2,570,407
aa77583,Rose,1,590,181
aa77584,Rose,2,250,338
aa77585,Rose,1,780,103
aa77586,Rose,1,900,638
aa77587,Rose,2,980,817
aa77588,Rose,2,130,796
aa77589,Rose,1,940,21
aa77590,Rose,2,380,954
aa77591,Rose,1,580,270
aa77592,Rose,1,30,241
aa77593,Rose,2,950,231
aa77594,Rose,1,910,163
aa77595,Rose,1,240,76
aa77596,Rose,2,230,390
aa77597,Rose,1,660,335
aa77598,Rose,1,60,837
aa77599,Rose,1,750,410
aa77600,Rose,1,680,621
aa77601,Rose,2,560,223
aa77602,Rose,1,650,718
aa77603,Rose,2,30,794
aa77604,Rose,2,20,849
aa77605,Rose,2,410,640
aa77606,Rose,2,190,394
aa77607,Rose,2,360,394
aa77608,Rose,1,240,309
aa77609,Rose,1,800,988
aa77610,Rose,1,250,958
aa77611,Rose,2,950,609
aa77612,Rose,2,430,571
aa77613,Rose,2,320,946
aa77614,Rose,2,880,921
aa77615,Rose,2,530,85
aa77616,Rose,2,360,220
aa77617,Rose,2,700,257
aa77618,Rose,2,940,750
aa77619,Rose,1,580,595
aa77620,Rose,1,590,280
aa77621,Rose,1,280,460
aa77622,Rose,2,960,227
aa77623,Rose,1,780,229
aa77624,Rose,2,790,782
aa77625,Rose,1,910,457
aa77626,Rose,2,580,605
aa77627,Rose,2,710,831
aa77628,Rose,2,780,202
aa77629,Rose,2,740,641
aa77630,Rose,1,670,237
aa77631,Rose,2,250,49
aa77632,Rose,1,130,813
aa77633,Rose,1,830,632
aa77634,Rose,2,700,158
aa77635,Rose,2,850,760
aa77636,Rose,2,820,776
aa77637,Rose,1,220,765
aa77638,Rose,1,270,708
aa77639,Rose,2,470,545
aa77640,Rose,1,420,605
aa77641,Rose,2,770,299
aa77642,Rose,2,340,239
aa77643,Rose,1,770,182
aa77644,Rose,2,790,434
aa77645,Rose,2,290,201
aa77646,Rose,2,180,90
aa77647,Rose,1,30,231
aa77648,Rose,1,910,973
aa77649,Rose,1,670,313
aa77650,Rose,2,780,673
aa77651,Rose,1,820,197
aa77652,Rose,1,710,988
aa77653,Rose,1,40,842
aa77654,Rose,2,250,543
aa77655,Rose,2,490,548
aa77656,Rose,2,290,176
aa77657,Rose,1,350,513
aa77658,Rose,2,310,969
aa77659,Rose,1,940,473
aa77660,Rose,1,820,5
aa77661,Rose,1,290,573
aa77662,Rose,2,260,862
aa77663,Rose,2,60,900
aa77664,Rose,2,880,5
aa77665,Rose,2,810,264
aa77666,Rose,2,70,603
aa77667,Rose,2,670,360
aa77668,Rose,1,410,914
aa77669,Rose,2,410,965
aa77670,Rose,2,110,560
aa77671,Rose,1,310,419
aa77672,Rose,2,820,557
aa77673,Rose,1,720,468
aa77674,Rose,2,160,341
aa77675,Rose,2,710,91
aa77676,Rose,1,270,457
aa77677,Rose,1,20,164
aa77678,Rose,1,110,47
aa77679,Rose,2,610,571
aa77680,Rose,1,220,844
aa77681,Rose,1,730,990
aa77682,Rose,2,710,327
aa77683,Rose,2,360,603
aa77684,Rose,2,710,786
aa77685,Rose,2,800,961
aa77686,Rose,2,730,634
aa77687,Rose,2,880,391
aa77688,Rose,1,240,42
aa77689,Rose,2,870,177
aa77690,Rose,1,720,341
aa77691,Rose,2,930,546
aa77692,Rose,2,830,162
aa77693,Rose,2,240,915
aa77694,Rose,2,20,898
aa77695,Rose,2,180,160
aa77696,Rose,1,570,696
aa77697,Rose,2,200,231
aa77698,Rose,2,350,932
aa77699,Rose,2,170,922
aa77700,Rose,1,980,51
aa77701,Rose,2,220,478
aa77702,Rose,2,770,162
aa77703,Rose,2,710,520
aa77704,Rose,1,970,310
aa77705,Rose,2,830,433
aa77706,Rose,1,380,27
aa77707,Rose,2,470,742
aa77708,Rose,1,250,338
aa77709,Rose,1,650,495
aa77710,Rose,2,110,367
aa77711,Rose,2,700,923
aa77712,Rose,2,330,908
aa77713,Rose,2,950,572
aa77714,Rose,1,590,206
aa77715,Rose,2,520,381
aa77716,Rose,1,530,731
aa77717,Rose,2,290,371
aa77718,Rose,2,370,578
aa77719,Rose,1,40,839
aa77720,Rose,1,180,309
aa77721,Rose,2,950,848
aa77722,Rose,2,10,568
aa77723,Rose,2,450,688
aa77724,Rose,2,890,151
aa77725,Rose,2,600,333
aa77726,Rose,1,850,645
aa77727,Rose,2,450,966
aa77728,Rose,2,140,133
aa77729,Rose,2,770,3
aa77730,Rose,1,290,479
aa77731,Rose,1,640,440
aa77732,Rose,1,740,685
aa77733,Rose,1,230,126
aa77734,Rose,1,480,704
aa77735,Rose,2,780,91
aa77736,Rose,2,190,594
aa77737,Rose,1,30,251
aa77738,Rose,2,780,131
aa77739,Rose,2,50,537
aa77740,Rose,1,610,541
aa77741,Rose,1,460,39
aa77742,Rose,2,340,648
aa77743,Rose,1,900,205
aa77744,Rose,1,290,921
aa77745,Rose,1,600,835
aa77746,Rose,1,900,667
aa77747,Rose,1,940,73
aa77748,Rose,2,720,159
aa77749,Rose,1,390,920
aa77750,Rose,1,40,766
aa77751,Rose,1,780,181
aa77752,Rose,2,490,361
aa77753,Rose,1,460,338
aa77754,Rose,1,40,198
aa77755,Rose,2,760,664
aa77756,Rose,1,890,150
aa77757,Rose,1,490,47
aa77758,Rose,2,420,254
aa77759,Rose,2,920,409
aa77760,Rose,2,570,417
aa77761,Rose,1,140,776
aa77762,Rose,2,280,691
aa77763,Rose,1,110,699
aa77764,Rose,2,920,174
aa77765,Rose,2,580,495
aa77766,Rose,2,110,485
aa77767,Rose,2,150,584
aa77768,Rose,1,820,623
aa77769,Rose,2,520,570
aa77770,Rose,1,570,418
aa77771,Rose,1,990,540
aa77772,Rose,2,820,546
aa77773,Rose,2,790,918
aa77774,Rose,1,450,60
aa77775,Rose,1,240,853
aa77776,Rose,2,210,875
aa77777,Rose,1,990,131
aa77778,Rose,1,150,434
aa77779,Rose,2,860,753
aa77780,Rose,1,370,881
aa77781,Rose,2,750,57
