Cl.Ord.ID,Instrument,Side,Quantity,Price
aa7531,Rose,1,980,322
aa7532,Rose,2,830,834
aa7533,Rose,1,650,658
aa7534,Rose,2,980,925
aa7535,Rose,2,830,427
aa7536,Rose,1,240,840
aa7537,Rose,2,970,700
aa7538,Rose,1,940,970
aa7539,Rose,2,810,631
aa7540,Rose,1,600,535
aa7541,Rose,1,950,77
aa7542,Rose,2,610,567
aa7543,Rose,2,720,855
aa7544,Rose,1,780,226
aa7545,Rose,1,500,541
aa7546,Rose,2,890,242
aa7547,Rose,1,920,906
aa7548,Rose,2,680,89
aa7549,Rose,1,400,609
aa7550,Rose,1,650,347
aa7551,Rose,2,30,843
aa7552,Rose,1,230,489
aa7553,Rose,1,430,739
aa7554,Rose,2,660,153
aa7555,Rose,2,630,674
aa7556,Rose,1,190,173
aa7557,Rose,1,140,639
aa7558,Rose,1,670,693
aa7559,Rose,2,630,439
aa7560,Rose,2,250,572
aa7561,Rose,1,740,720
aa7562,Rose,2,680,264
aa7563,Rose,2,290,523
aa7564,Rose,2,720,295
aa7565,Rose,2,340,148
aa7566,Rose,1,110,128
aa7567,Rose,2,570,490
aa7568,Rose,1,130,720
aa7569,Rose,2,90,215
aa7570,Rose,1,950,39
aa7571,Rose,2,370,650
aa7572,Rose,1,560,961
aa7573,Rose,2,1000,925
aa7574,Rose,2,150,940
aa7575,Rose,2,350,985
aa7576,Rose,2,320,977
aa7577,Rose,2,500,846
aa7578,Rose,1,190,397
aa7579,Rose,2,330,166
aa7580,Rose,2,760,571
aa7581,Rose,2,590,562
aa7582,Rose,2,300,651
aa7583,Rose,2,390,949
aa7584,Rose,2,380,915
aa7585,Rose,1,360,818
aa7586,Rose,1,380,51
aa7587,Rose,2,690,128
aa7588,Rose,1,330,941
aa7589,Rose,2,960,795
aa7590,Rose,2,290,370
aa7591,Rose,1,260,482
aa7592,Rose,1,110,33
aa7593,Rose,2,820,398
aa7594,Rose,1,470,933
aa7595,Rose,2,860,379
aa7596,Rose,2,680,704
aa7597,Rose,1,930,544
aa7598,Rose,2,820,50
aa7599,Rose,1,300,78
aa7600,Rose,2,70,334
aa7601,Rose,2,720,651
aa7602,Rose,1,130,881
aa7603,Rose,2,590,350
aa7604,Rose,1,390,963
aa7605,Rose,2,750,268
aa7606,Rose,2,300,885
aa7607,Rose,1,500,839
aa7608,Rose,2,940,135
aa7609,Rose,1,200,618
aa7610,Rose,1,60,63
aa7611,Rose,2,120,87
aa7612,Rose,2,930,277
aa7613,Rose,1,510,943
aa7614,Rose,1,730,748
aa7615,Rose,2,290,174
aa7616,Rose,2,340,364
aa7617,Rose,1,250,13
aa7618,Rose,2,160,267
aa7619,Rose,1,480,101
aa7620,Rose,1,950,788
aa7621,Rose,2,510,283
aa7622,Rose,1,630,603
aa7623,Rose,2,580,888
aa7624,Rose,2,700,517
aa7625,Rose,2,1000,132
aa7626,Rose,1,590,217
aa7627,Rose,2,210,689
aa7628,Rose,2,130,194
aa7629,Rose,2,330,913
aa7630,Rose,1,230,424
aa7631,Rose,2,590,109
aa7632,Rose,1,950,139
aa7633,Rose,1,10,872
aa7634,Rose,2,780,872
aa7635,Rose,1,650,207
aa7636,Rose,2,560,49
aa7637,Rose,2,370,813
aa7638,Rose,1,400,487
aa7639,Rose,2,930,914
aa7640,Rose,1,1000,230
aa7641,Rose,1,80,528
aa7642,Rose,1,840,564
aa7643,Rose,2,20,372
aa7644,Rose,1,430,188
aa7645,Rose,2,90,646
aa7646,Rose,1,650,834
aa7647,Rose,1,110,709
aa7648,Rose,2,920,343
aa7649,Rose,1,930,26
aa7650,Rose,1,380,496
aa7651,Rose,1,260,221
aa7652,Rose,2,730,133
aa7653,Rose,1,860,113
aa7654,Rose,1,600,891
aa7655,Rose,2,240,109
aa7656,Rose,1,800,512
aa7657,Rose,2,240,504
aa7658,Rose,2,180,156
aa7659,Rose,1,480,413
aa7660,Rose,1,780,216
aa7661,Rose,2,910,924
aa7662,Rose,2,760,525
aa7663,Rose,2,670,245
aa7664,Rose,1,790,907
aa7665,Rose,2,420,236
aa7666,Rose,2,650,361
aa7667,Rose,2,30,904
aa7668,Rose,1,830,810
aa7669,Rose,1,190,424
aa7670,Rose,2,730,223
aa7671,Rose,2,840,755
aa7672,Rose,2,210,202
aa7673,Rose,1,220,465
aa7674,Rose,2,340,838
aa7675,Rose,2,950,868
aa7676,Rose,2,390,409
aa7677,Rose,1,580,463
aa7678,Rose,2,290,537
aa7679,Rose,1,230,173
aa7680,Rose,1,520,367
aa7681,Rose,2,100,344
aa7682,Rose,1,530,394
aa7683,Rose,1,160,281
aa7684,Rose,2,80,212
aa7685,Rose,2,320,54
aa7686,Rose,1,770,925
aa7687,Rose,1,150,869
aa7688,Rose,2,770,885
aa7689,Rose,1,240,521
aa7690,Rose,1,680,366
aa7691,Rose,2,740,446
aa7692,Rose,1,50,518
aa7693,Rose,2,110,534
aa7694,Rose,2,900,525
aa7695,Rose,2,530,239
aa7696,Rose,1,620,504
aa7697,Rose,2,640,589
aa7698,Rose,2,620,215
aa7699,Rose,1,510,1
aa7700,Rose,2,750,528
aa7701,Rose,1,940,62
aa7702,Rose,1,90,600
aa7703,Rose,2,140,932
aa7704,Rose,2,550,70
aa7705,Rose,2,130,100
aa7706,Rose,1,320,188
aa7707,Rose,2,280,836
aa7708,Rose,1,620,255
aa7709,Rose,1,530,953
aa7710,Rose,2,400,924
aa7711,Rose,2,430,893
aa7712,Rose,1,770,644
aa7713,Rose,1,410,76
aa7714,Rose,1,490,232
aa7715,Rose,2,390,19
aa7716,Rose,1,760,849
aa7717,Rose,2,430,513
aa7718,Rose,2,620,767
aa7719,Rose,1,470,125
aa7720,Rose,2,680,891
aa7721,Rose,1,570,549
aa7722,Rose,1,990,818
aa7723,Rose,1,860,724
aa7724,Rose,1,80,888
aa7725,Rose,2,980,394
aa7726,Rose,2,270,893
aa7727,Rose,2,470,794
aa7728,Rose,2,940,224
aa7729,Rose,1,920,486
aa7730,Rose,2,580,730
aa7731,Rose,1,450,253
aa7732,Rose,2,120,948
aa7733,Rose,1,930,994
aa7734,Rose,1,520,559
aa7735,Rose,2,650,399
aa7736,Rose,1,50,456
aa7737,Rose,2,80,726
aa7738,Rose,2,70,129
aa7739,Rose,2,710,389
aa7740,Rose,2,20,382
aa7741,Rose,2,260,303
aa7742,Rose,2,110,42
aa7743,Rose,1,250,116
aa7744,Rose,2,580,982
aa7745,Rose,2,650,631
aa7746,Rose,2,660,490
aa7747,Rose,2,870,605
aa7748,Rose,2,720,882
aa7749,Rose,2,580,794
aa7750,Rose,1,540,153
aa7751,Rose,2,620,409
aa7752,Rose,2,860,975
aa7753,Rose,2,910,66
aa7754,Rose,1,380,779
aa7755,Rose,2,280,515
aa7756,Rose,2,330,715
aa7757,Rose,2,360,221
aa7758,Rose,2,500,31
aa7759,Rose,2,890,181
aa7760,Rose,2,760,40
aa7761,Rose,2,780,439
aa7762,Rose,1,950,957
aa7763,Rose,1,150,910
aa7764,Rose,2,530,472
aa7765,Rose,1,730,57
aa7766,Rose,2,220,656
aa7767,Rose,2,410,379
aa7768,Rose,2,1000,588
aa7769,Rose,2,710,384
aa7770,Rose,1,110,29
aa7771,Rose,1,820,759
aa7772,Rose,2,210,90
aa7773,Rose,1,600,201
aa7774,Rose,1,690,386
aa7775,Rose,2,700,174
aa7776,Rose,2,950,882
aa7777,Rose,1,380,792
aa7778,Rose,2,130,342
aa7779,Rose,2,470,350
aa7780,Rose,1,890,846
aa7781,Rose,2,100,433
aa7782,Rose,2,810,118
aa7783,Rose,2,950,428
aa7784,Rose,1,540,845
aa7785,Rose,1,760,69
aa7786,Rose,2,270,448
aa7787,Rose,2,510,632
aa7788,Rose,2,550,126
aa7789,Rose,2,350,876
aa7790,Rose,2,610,47
aa7791,Rose,2,110,35
aa7792,Rose,1,490,628
aa7793,Rose,2,60,974
aa7794,Rose,2,490,759
aa7795,Rose,1,620,1
aa7796,Rose,1,30,877
aa7797,Rose,2,940,631
aa7798,Rose,2,630,167
aa7799,Rose,1,870,697
aa7800,Rose,1,160,534
aa7801,Rose,1,350,637
aa7802,Rose,1,140,330
aa7803,Rose,2,1000,367
aa7804,Rose,2,120,961
aa7805,Rose,1,920,720
aa7806,Rose,2,420,221
aa7807,Rose,2,960,730
aa7808,Rose,2,300,83
aa7809,Rose,2,390,606
aa7810,Rose,1,970,26
aa7811,Rose,1,170,500
aa7812,Rose,1,560,238
aa7813,Rose,2,560,874
aa7814,Rose,2,930,728
aa7815,Rose,2,210,543
aa7816,Rose,1,1000,128
aa7817,Rose,1,370,392
aa7818,Rose,1,80,652
aa7819,Rose,1,810,273
aa7820,Rose,1,670,767
aa7821,Rose,2,150,585
aa7822,Rose,2,350,905
aa7823,Rose,2,990,494
aa7824,Rose,2,20,554
aa7825,Rose,2,840,818
aa7826,Rose,1,420,502
aa7827,Rose,2,970,220
aa7828,Rose,1,450,692
aa7829,Rose,1,280,735
aa7830,Rose,2,610,811
aa7831,Rose,2,650,330
aa7832,Rose,1,970,854
aa7833,Rose,1,280,548
aa7834,Rose,2,680,46
aa7835,Rose,2,650,992
aa7836,Rose,2,790,911
aa7837,Rose,2,990,57
aa7838,Rose,1,630,50
aa7839,Rose,2,60,341
aa7840,Rose,2,710,460
aa7841,Rose,1,120,599
aa7842,Rose,1,190,202
aa7843,Rose,2,800,294
aa7844,Rose,2,130,550
aa7845,Rose,1,940,945
aa7846,Rose,1,980,88
aa7847,Rose,1,590,151
aa7848,Rose,2,170,378
aa7849,Rose,2,480,928
aa7850,Rose,2,730,629
aa7851,Rose,1,320,145
aa7852,Rose,2,370,639
aa7853,Rose,2,630,171
aa7854,Rose,1,940,988
aa7855,Rose,1,270,626
aa7856,Rose,2,300,722
aa7857,Rose,1,780,509
aa7858,Rose,2,60,953
aa7859,Rose,1,330,854
aa7860,Rose,1,550,512
aa7861,Rose,1,120,781
aa7862,Rose,1,850,883
aa7863,Rose,1,810,634
aa7864,Rose,1,350,628
aa7865,Rose,2,190,401
aa7866,Rose,2,740,698
aa7867,Rose,1,810,663
aa7868,Rose,2,740,53
aa7869,Rose,1,520,160
aa7870,Rose,2,560,474
aa7871,Rose,2,360,686
aa7872,Rose,1,810,344
aa7873,Rose,1,650,986
aa7874,Rose,2,340,852
aa7875,Rose,2,250,197
aa7876,Rose,2,120,72
aa7877,Rose,1,680,728
aa7878,Rose,1,40,581
aa7879,Rose,2,700,82
aa7880,Rose,2,880,392
aa7881,Rose,1,370,699
aa7882,Rose,2,240,408
aa7883,Rose,1,910,282
aa7884,Rose,1,230,811
aa7885,Rose,2,10,227
aa7886,Rose,1,540,127
aa7887,Rose,2,410,54
aa7888,Rose,2,60,866
aa7889,Rose,2,820,405
aa7890,Rose,1,280,121
aa7891,Rose,1,580,980
aa7892,Rose,1,450,243
aa7893,Rose,1,200,953
aa7894,Rose,2,880,207
aa7895,Rose,1,680,418
aa7896,Rose,1,140,769
aa7897,Rose,1,400,944
aa7898,Rose,1,770,563
aa7899,Rose,2,920,674
aa7900,Rose,1,140,943
aa7901,Rose,1,610,876
aa7902,Rose,2,620,551
aa7903,Rose,2,710,593
aa7904,Rose,1,840,438
aa7905,Rose,2,680,191
aa7906,Rose,2,740,862
aa7907,Rose,1,520,67
aa7908,Rose,2,780,135
aa7909,Rose,2,70,668
aa7910,Rose,1,310,373
aa7911,Rose,2,390,428
aa7912,Rose,2,430,96
aa7913,Rose,2,420,456
aa7914,Rose,2,620,14
aa7915,Rose,1,540,528
aa7916,Rose,2,270,346
aa7917,Rose,2,800,235
aa7918,Rose,1,930,471
aa7919,Rose,2,600,485
aa7920,Rose,1,320,844
aa7921,Rose,2,480,567
aa7922,Rose,2,350,473
aa7923,Rose,1,640,891
aa7924,Rose,1,810,784
aa7925,Rose,2,590,954
aa7926,Rose,1,240,889
aa7927,Rose,1,730,115
aa7928,Rose,1,530,914
aa7929,Rose,2,770,906
aa7930,Rose,2,100,262
aa7931,Rose,2,200,857
aa7932,Rose,2,150,854
aa7933,Rose,1,630,28
aa7934,Rose,2,750,342
aa7935,Rose,1,660,425
aa7936,Rose,2,100,502
aa7937,Rose,2,150,318
aa7938,Rose,2,160,543
aa7939,Rose,1,480,442
aa7940,Rose,1,80,343
aa7941,Rose,2,620,352
aa7942,Rose,2,230,849
aa7943,Rose,1,270,360
aa7944,Rose,2,140,16
aa7945,Rose,1,680,47
aa7946,Rose,2,490,268
aa7947,Rose,2,20,61
aa7948,Rose,2,220,734
aa7949,Rose,1,320,401
aa7950,Rose,2,580,338
aa7951,Rose,2,500,343
aa7952,Rose,2,230,500
aa7953,Rose,2,300,133
aa7954,Rose,1,320,307
aa7955,Rose,1,740,899
aa7956,Rose,2,350,27
aa7957,Rose,1,590,231
aa7958,Rose,2,480,923
aa7959,Rose,2,30,632
aa7960,Rose,1,440,698
aa7961,Rose,1,960,552
aa7962,Rose,1,550,830
aa7963,Rose,1,470,679
aa7964,Rose,2,930,850
aa7965,Rose,2,430,281
aa7966,Rose,2,490,985
aa7967,Rose,2,160,244
aa7968,Rose,2,540,395
aa7969,Rose,2,910,77
aa7970,Rose,1,600,326
aa7971,Rose,2,870,999
aa7972,Rose,2,530,885
aa7973,Rose,2,770,899
aa7974,Rose,1,510,936
aa7975,Rose,2,770,335
aa7976,Rose,1,630,386
aa7977,Rose,2,50,252
aa7978,Rose,2,10,41
aa7979,Rose,2,990,957
aa7980,Rose,1,680,16
aa7981,Rose,2,560,734
aa7982,Rose,2,470,646
aa7983,Rose,1,650,930
aa7984,Rose,2,860,869
aa7985,Rose,1,570,988
aa7986,Rose,1,800,965
aa7987,Rose,1,420,764
aa7988,Rose,2,60,516
aa7989,Rose,2,520,893
aa7990,Rose,2,750,291
aa7991,Rose,2,610,906
aa7992,Rose,1,30,561
aa7993,Rose,1,340,560
aa7994,Rose,2,180,15
aa7995,Rose,1,380,608
aa7996,Rose,2,1000,418
aa7997,Rose,1,720,730
aa7998,Rose,1,960,402
aa7999,Rose,2,480,701
aa8000,Rose,2,170,484
aa8001,Rose,1,830,869
aa8002,Rose,2,300,841
aa8003,Rose,2,230,883
aa8004,Rose,1,70,284
aa8005,Rose,2,300,691
aa8006,Rose,2,390,372
aa8007,Rose,2,110,548
aa8008,Rose,1,710,678
aa8009,Rose,1,70,898
aa8010,Rose,2,940,906
aa8011,Rose,2,490,951
aa8012,Rose,1,40,187
aa8013,Rose,1,860,362
aa8014,Rose,2,210,717
aa8015,Rose,2,480,768
aa8016,Rose,2,100,827
aa8017,Rose,1,540,556
aa8018,Rose,2,260,435
aa8019,Rose,1,220,518
aa8020,Rose,1,980,520
aa8021,Rose,2,800,20
aa8022,Rose,1,880,132
aa8023,Rose,2,580,674
aa8024,Rose,2,580,120
aa8025,Rose,1,960,918
aa8026,Rose,2,550,760
aa8027,Rose,2,110,753
aa8028,Rose,1,700,966
aa8029,Rose,1,310,480
aa8030,Rose,1,820,674
aa8031,Rose,2,790,986
aa8032,Rose,2,610,307
aa8033,Rose,2,700,55
aa8034,Rose,1,190,636
aa8035,Rose,1,770,387
aa8036,Rose,1,660,60
aa8037,Rose,2,210,558
aa8038,Rose,2,570,959
aa8039,Rose,2,700,214
aa8040,Rose,2,730,465
aa8041,Rose,2,860,675
aa8042,Rose,1,180,537
aa8043,Rose,2,150,150
aa8044,Rose,1,400,995
aa8045,Rose,1,260,527
aa8046,Rose,1,70,133
aa8047,Rose,1,450,103
aa8048,Rose,2,580,530
aa8049,Rose,2,360,402
aa8050,Rose,2,970,201
aa8051,Rose,2,250,122
aa8052,Rose,2,220,47
aa8053,Rose,1,250,71
aa8054,Rose,1,30,659
aa8055,Rose,2,180,924
aa8056,Rose,2,960,610
aa8057,Rose,1,470,996
aa8058,Rose,2,190,499
aa8059,Rose,2,220,518
aa8060,Rose,1,970,813
aa8061,Rose,2,940,211
aa8062,Rose,2,620,725
aa8063,Rose,2,170,455
aa8064,Rose,1,680,126
aa8065,Rose,2,800,795
aa8066,Rose,2,730,30
aa8067,Rose,1,180,363
aa8068,Rose,2,150,970
aa8069,Rose,1,330,996
aa8070,Rose,1,750,82
aa8071,Rose,2,60,972
aa8072,Rose,1,460,529
aa8073,Rose,1,490,177
aa8074,Rose,1,350,516
aa8075,Rose,2,420,791
aa8076,Rose,1,10,977
aa8077,Rose,2,860,394
aa8078,Rose,2,720,718
aa8079,Rose,1,860,922
aa8080,Rose,2,390,21
aa8081,Rose,1,490,319
aa8082,Rose,1,120,39
aa8083,Rose,1,630,105
aa8084,Rose,1,810,990
aa8085,Rose,2,550,958
aa8086,Rose,1,80,424
aa8087,Rose,2,880,298
aa8088,Rose,1,270,678
aa8089,Rose,1,570,652
aa8090,Rose,1,530,879
aa8091,Rose,1,930,637
aa8092,Rose,1,90,681
aa8093,Rose,2,940,87
aa8094,Rose,2,380,204
aa8095,Rose,1,140,586
aa8096,Rose,1,860,34
aa8097,Rose,2,670,924
aa8098,Rose,2,940,590
aa8099,Rose,2,80,596
aa8100,Rose,1,780,907
aa8101,Rose,2,530,604
aa8102,Rose,1,990,500
aa8103,Rose,2,420,934
aa8104,Rose,1,530,191
aa8105,Rose,1,210,460
aa8106,Rose,1,240,113
aa8107,Rose,1,10,253
aa8108,Rose,1,220,222
aa8109,Rose,2,760,440
aa8110,Rose,2,40,901
aa8111,Rose,2,130,786
aa8112,Rose,1,950,154
aa8113,Rose,2,110,913
aa8114,Rose,1,390,353
aa8115,Rose,1,380,569
aa8116,Rose,1,500,308
aa8117,Rose,2,890,717
aa8118,Rose,2,760,6
aa8119,Rose,2,230,120
aa8120,Rose,2,480,698
aa8121,Rose,1,170,632
aa8122,Rose,1,130,698
aa8123,Rose,1,380,958
aa8124,Rose,1,480,306
aa8125,Rose,2,10,763
aa8126,Rose,1,350,226
aa8127,Rose,2,200,606
aa8128,Rose,1,450,140
aa8129,Rose,2,360,208
aa8130,Rose,1,680,32
aa8131,Rose,2,380,742
aa8132,Rose,1,230,418
aa8133,Rose,1,110,35
aa8134,Rose,2,470,926
aa8135,Rose,1,780,365
aa8136,Rose,2,430,1
aa8137,Rose,2,60,395
aa8138,Rose,2,960,822
aa8139,Rose,1,820,955
aa8140,Rose,1,280,781
aa8141,Rose,2,690,844
aa8142,Rose,1,700,339
aa8143,Rose,1,190,311
aa8144,Rose,2,120,934
aa8145,Rose,2,690,546
aa8146,Rose,1,820,89
aa8147,Rose,2,840,349
aa8148,Rose,2,750,413
aa8149,Rose,1,120,27
aa8150,Rose,1,130,795
aa8151,Rose,1,290,569
aa8152,Rose,2,210,798
aa8153,Rose,2,180,872
aa8154,Rose,1,230,890
aa8155,Rose,2,130,776
aa8156,Rose,2,740,695
aa8157,Rose,1,690,267
aa8158,Rose,2,330,9
aa8159,Rose,2,270,580
aa8160,Rose,1,310,97
aa8161,Rose,2,650,507
aa8162,Rose,2,570,371
aa8163,Rose,1,420,465
aa8164,Rose,2,730,360
aa8165,Rose,1,540,32
aa8166,Rose,1,710,277
aa8167,Rose,1,960,726
aa8168,Rose,1,690,313
aa8169,Rose,1,960,235
aa8170,Rose,1,590,449
aa8171,Rose,2,170,343
aa8172,Rose,1,430,184
aa8173,Rose,1,720,507
aa8174,Rose,1,600,517
aa8175,Rose,1,650,5
aa8176,Rose,2,500,913
aa8177,Rose,2,410,782
aa8178,Rose,1,370,889
aa8179,Rose,2,640,411
aa8180,Rose,2,410,761
aa8181,Rose,2,370,801
aa8182,Rose,1,290,664
aa8183,Rose,1,740,654
aa8184,Rose,1,60,700
aa8185,Rose,1,940,695
aa8186,Rose,1,280,292
aa8187,Rose,1,360,670
aa8188,Rose,2,320,709
aa8189,Rose,2,760,707
aa8190,Rose,1,540,644
aa8191,Rose,1,860,19
aa8192,Rose,2,350,419
aa8193,Rose,1,600,530
aa8194,Rose,2,180,679
aa8195,Rose,2,160,232
aa8196,Rose,2,960,565
aa8197,Rose,2,30,148
aa8198,Rose,2,150,510
aa8199,Rose,1,920,42
aa8200,Rose,2,70,370
aa8201,Rose,2,740,803
aa8202,Rose,1,450,185
aa8203,Rose,2,70,80
aa8204,Rose,1,390,518
aa8205,Rose,2,570,673
aa8206,Rose,2,780,752
aa8207,Rose,1,210,771
aa8208,Rose,1,950,344
aa8209,Rose,2,680,505
aa8210,Rose,2,460,542
aa8211,Rose,2,290,227
aa8212,Rose,2,680,991
aa8213,Rose,2,250,327
aa8214,Rose,2,590,294
aa8215,Rose,1,100,307
aa8216,Rose,2,860,912
aa8217,Rose,1,740,767
aa8218,Rose,1,600,787
aa8219,Rose,2,200,644
aa8220,Rose,2,10,752
aa8221,Rose,1,380,69
aa8222,Rose,1,940,811
aa8223,Rose,1,920,659
aa8224,Rose,1,220,406
aa8225,Rose,2,670,814
aa8226,Rose,1,60,188
aa8227,Rose,2,320,963
aa8228,Rose,2,270,619
aa8229,Rose,1,760,980
aa8230,Rose,1,90,663
aa8231,Rose,2,420,944
aa8232,Rose,2,60,833
aa8233,Rose,1,530,158
aa8234,Rose,2,90,2
aa8235,Rose,2,90,552
aa8236,Rose,2,930,978
aa8237,Rose,1,290,941
aa8238,Rose,1,80,503
aa8239,Rose,2,300,136
aa8240,Rose,1,320,61
aa8241,Rose,2,750,119
aa8242,Rose,1,500,344
aa8243,Rose,1,600,48
aa8244,Rose,1,80,934
aa8245,Rose,1,340,879
aa8246,Rose,1,270,416
aa8247,Rose,1,640,63
aa8248,Rose,2,680,207
aa8249,Rose,1,570,445
aa8250,Rose,1,500,892
aa8251,Rose,2,330,122
aa8252,Rose,1,60,898
aa8253,Rose,1,10,521
aa8254,Rose,1,490,587
aa8255,Rose,2,670,714
aa8256,Rose,2,470,984
aa8257,Rose,1,100,364
aa8258,Rose,1,760,197
aa8259,Rose,1,980,632
aa8260,Rose,2,10,19
aa8261,Rose,1,480,183
aa8262,Rose,1,870,76
aa8263,Rose,2,710,768
aa8264,Rose,2,950,373
aa8265,Rose,2,180,664
aa8266,Rose,1,520,507
aa8267,Rose,1,690,829
aa8268,Rose,1,890,742
aa8269,Rose,1,700,485
aa8270,Rose,1,690,336
aa8271,Rose,1,910,673
aa8272,Rose,1,1000,122
aa8273,Rose,2,30,821
aa8274,Rose,2,1000,830
aa8275,Rose,2,650,252
aa8276,Rose,1,640,819
aa8277,Rose,2,1000,630
aa8278,Rose,2,300,171
aa8279,Rose,2,90,153
aa8280,Rose,2,270,631
aa8281,Rose,2,330,186
aa8282,Rose,1,90,750
aa8283,Rose,2,620,316
aa8284,Rose,1,50,463
aa8285,Rose,2,500,523
aa8286,Rose,1,700,616
aa8287,Rose,2,390,527
aa8288,Rose,2,460,722
aa8289,Rose,1,840,312
aa8290,Rose,2,570,941
aa8291,Rose,1,920,649
aa8292,Rose,2,520,450
aa8293,Rose,1,30,537
aa8294,Rose,1,120,515
aa8295,Rose,1,950,376
aa8296,Rose,2,810,589
aa8297,Rose,1,90,841
aa8298,Rose,2,530,350
aa8299,Rose,1,530,421
aa8300,Rose,1,800,848
aa8301,Rose,1,650,575
aa8302,Rose,2,460,354
aa8303,Rose,2,310,97
aa8304,Rose,1,990,311
aa8305,Rose,2,670,12
aa8306,Rose,1,880,12
aa8307,Rose,2,980,221
aa8308,Rose,2,750,192
aa8309,Rose,2,510,505
aa8310,Rose,1,490,88
aa8311,Rose,1,170,981
aa8312,Rose,2,770,169
aa8313,Rose,2,1000,680
aa8314,Rose,1,530,598
aa8315,Rose,1,180,335
aa8316,Rose,2,340,335
aa8317,Rose,2,430,198
aa8318,Rose,1,460,289
aa8319,Rose,1,740,921
aa8320,Rose,2,550,402
aa8321,Rose,2,370,416
aa8322,Rose,1,490,996
aa8323,Rose,2,750,472
aa8324,Rose,2,930,285
aa8325,Rose,1,350,866
aa8326,Rose,2,770,322
aa8327,Rose,2,230,894
aa8328,Rose,1,940,917
aa8329,Rose,2,770,862
aa8330,Rose,1,160,762
aa8331,Rose,2,880,304
aa8332,Rose,2,190,756
aa8333,Rose,2,890,571
aa8334,Rose,2,540,692
aa8335,Rose,1,230,810
aa8336,Rose,2,130,673
aa8337,Rose,1,720,211
aa8338,Rose,1,10,242
aa8339,Rose,1,530,864
aa8340,Rose,2,170,783
aa8341,Rose,2,830,168
aa8342,Rose,2,290,786
aa8343,Rose,1,750,676
aa8344,Rose,2,820,506
aa8345,Rose,2,800,6
aa8346,Rose,1,110,758
aa8347,Rose,2,860,178
aa8348,Rose,1,740,937
aa8349,Rose,1,180,421
aa8350,Rose,1,490,211
aa8351,Rose,1,780,136
aa8352,Rose,1,860,227
aa8353,Rose,1,590,511
aa8354,Rose,2,890,451
aa8355,Rose,2,370,161
aa8356,Rose,2,840,301
aa8357,Rose,1,330,193
aa8358,Rose,1,640,847
aa8359,Rose,2,390,739
aa8360,Rose,1,100,855
aa8361,Rose,2,490,963
aa8362,Rose,2,630,319
aa8363,Rose,1,120,968
aa8364,Rose,1,680,15
aa8365,Rose,2,650,102
aa8366,Rose,1,570,214
aa8367,Rose,1,830,658
aa8368,Rose,1,330,358
aa8369,Rose,2,640,872
aa8370,Rose,1,620,649
aa8371,Rose,2,780,738
aa8372,Rose,2,980,701
aa8373,Rose,2,900,744
aa8374,Rose,2,380,309
aa8375,Rose,1,360,511
aa8376,Rose,1,280,866
aa8377,Rose,1,390,25
aa8378,Rose,1,800,350
aa8379,Rose,2,40,250
aa8380,Rose,2,460,443
aa8381,Rose,2,860,687
aa8382,Rose,1,110,516
aa8383,Rose,2,10,799
aa8384,Rose,2,770,700
aa8385,Rose,1,400,124
aa8386,Rose,2,650,146
aa8387,Rose,1,220,20
aa8388,Rose,1,160,807
aa8389,Rose,2,960,122
aa8390,Rose,1,630,171
aa8391,Rose,2,40,183
aa8392,Rose,2,850,393
aa8393,Rose,2,120,625
aa8394,Rose,2,580,506
aa8395,Rose,1,500,654
aa8396,Rose,1,770,920
aa8397,Rose,2,300,997
aa8398,Rose,2,60,22
aa8399,Rose,1,800,947
aa8400,Rose,1,110,19
aa8401,Rose,1,110,248
aa8402,Rose,1,720,200
aa8403,Rose,1,160,246
aa8404,Rose,2,430,875
aa8405,Rose,1,670,86
aa8406,Rose,2,460,86
aa8407,Rose,2,100,300
aa8408,Rose,2,140,660
aa8409,Rose,2,700,124
aa8410,Rose,1,660,390
aa8411,Rose,1,60,944
aa8412,Rose,2,10,316
aa8413,Rose,1,50,885
aa8414,Rose,1,310,462
aa8415,Rose,2,90,712
aa8416,Rose,2,190,316
aa8417,Rose,2,560,513
aa8418,Rose,1,880,97
aa8419,Rose,1,360,420
aa8420,Rose,2,980,675
aa8421,Rose,1,740,517
aa8422,Rose,1,660,277
aa8423,Rose,1,20,755
aa8424,Rose,1,630,526
aa8425,Rose,1,90,304
aa8426,Rose,1,430,847
aa8427,Rose,1,190,774
aa8428,Rose,1,610,262
aa8429,Rose,2,170,646
aa8430,Rose,1,870,109
aa8431,Rose,1,710,330
aa8432,Rose,1,70,10
aa8433,Rose,1,370,337
aa8434,Rose,2,960,95
aa8435,Rose,1,240,975
aa8436,Rose,2,480,558
aa8437,Rose,2,970,695
aa8438,Rose,2,220,726
aa8439,Rose,2,630,469
aa8440,Rose,2,660,547
aa8441,Rose,1,340,655
aa8442,Rose,1,880,500
aa8443,Rose,2,420,460
aa8444,Rose,1,340,657
aa8445,Rose,2,370,825
aa8446,Rose,1,660,242
aa8447,Rose,2,410,639
aa8448,Rose,2,470,596
aa8449,Rose,1,960,173
aa8450,Rose,1,710,347
aa8451,Rose,1,980,995
aa8452,Rose,2,70,915
aa8453,Rose,2,200,479
aa8454,Rose,2,650,520
aa8455,Rose,1,600,872
aa8456,Rose,2,260,403
aa8457,Rose,1,300,306
aa8458,Rose,2,160,130
aa8459,Rose,2,830,62
aa8460,Rose,2,230,376
